rosbagTimestamp,layout,dim,data_offset,data
1540323535400023400,,[],0,"[280.2000732421875, 190.0, 110.65294647216797, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535450557665,,[],0,"[280.3305358886719, 190.0, 110.13280487060547, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535500160825,,[],0,"[280.57757568359375, 190.0, 109.34874725341797, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535550092240,,[],0,"[280.680908203125, 190.0, 109.08859252929688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535599944893,,[],0,"[280.9971923828125, 190.0, 108.82791137695312, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535650032358,,[],0,"[281.1702880859375, 190.0, 108.39210510253906, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535700286003,,[],0,"[281.4430236816406, 190.0, 108.24604797363281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535749780338,,[],0,"[281.531005859375, 190.0, 108.80996704101562, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535799966972,,[],0,"[281.6138916015625, 190.0, 109.51493835449219, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535849837732,,[],0,"[281.7404479980469, 190.0, 110.11563110351562, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535900142658,,[],0,"[281.80096435546875, 190.0, 111.59384155273438, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535949862170,,[],0,"[281.92547607421875, 190.0, 112.34886169433594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536000020021,,[],0,"[281.9857482910156, 190.0, 113.03958129882812, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536050044814,,[],0,"[282.0700378417969, 190.0, 113.17855072021484, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536100526207,,[],0,"[282.2559509277344, 190.0, 112.70132446289062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536149974339,,[],0,"[282.3269958496094, 190.0, 113.15725708007812, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536200033729,,[],0,"[282.5313415527344, 190.0, 113.00274658203125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536250019020,,[],0,"[282.65252685546875, 190.0, 111.728271484375, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536299987880,,[],0,"[282.8219299316406, 190.0, 110.40289306640625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536350099628,,[],0,"[282.8560485839844, 190.0, 109.3632583618164, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536400408118,,[],0,"[282.8691101074219, 190.0, 109.0799560546875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536450902763,,[],0,"[282.8551330566406, 190.0, 109.23084259033203, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536500011778,,[],0,"[282.8503112792969, 190.0, 109.96406555175781, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536550400335,,[],0,"[282.8301696777344, 190.0, 110.2451171875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536600165026,,[],0,"[282.81842041015625, 190.0, 111.06689453125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536650014318,,[],0,"[282.7582702636719, 190.0, 110.79362487792969, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536700269122,,[],0,"[282.447509765625, 190.0, 113.35435485839844, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536749807162,,[],0,"[282.22906494140625, 190.0, 113.56897735595703, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536799882925,,[],0,"[281.797607421875, 190.0, 113.78404998779297, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536850177335,,[],0,"[281.58050537109375, 190.0, 115.23292541503906, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536899994225,,[],0,"[280.8719177246094, 190.0, 116.82264709472656, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536950351218,,[],0,"[280.6276550292969, 190.0, 119.12564086914062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323536999983033,,[],0,"[280.276123046875, 190.0, 120.27134704589844, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537050196652,,[],0,"[279.64471435546875, 190.0, 121.08915710449219, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537099850699,,[],0,"[279.3902587890625, 190.0, 122.98876953125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537150631509,,[],0,"[278.7445068359375, 190.0, 123.69799041748047, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537200019236,,[],0,"[278.3775634765625, 190.0, 125.25318145751953, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537250315463,,[],0,"[277.8351745605469, 190.0, 125.53993225097656, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537299930511,,[],0,"[277.61456298828125, 190.0, 125.63448333740234, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537350566684,,[],0,"[277.3243103027344, 190.0, 126.07069396972656, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537400033249,,[],0,"[276.77899169921875, 190.0, 126.20903015136719, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537450525642,,[],0,"[276.53472900390625, 190.0, 127.4920425415039, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537499843072,,[],0,"[275.9482421875, 190.0, 127.61994171142578, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537549925632,,[],0,"[275.64105224609375, 190.0, 126.9357681274414, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537600854791,,[],0,"[275.4310607910156, 190.0, 126.39771270751953, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537649930458,,[],0,"[274.9506530761719, 190.0, 124.90489196777344, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537700277638,,[],0,"[274.6739501953125, 190.0, 124.1197738647461, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537749938965,,[],0,"[274.1305847167969, 190.0, 123.55797576904297, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537799858880,,[],0,"[273.86993408203125, 190.0, 122.39749908447266, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537850672941,,[],0,"[273.1988525390625, 190.0, 121.99630737304688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537900135643,,[],0,"[272.7771911621094, 190.0, 121.83023834228516, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323537950086309,,[],0,"[272.47125244140625, 190.0, 121.2173843383789, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538000249501,,[],0,"[271.76800537109375, 190.0, 119.44378662109375, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538049953659,,[],0,"[271.3509216308594, 190.0, 117.21987915039062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538100421773,,[],0,"[270.5087890625, 190.0, 116.08064270019531, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538150465435,,[],0,"[269.9790344238281, 190.0, 113.08821105957031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538200769481,,[],0,"[268.9554748535156, 190.0, 109.87313842773438, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538250347898,,[],0,"[268.49920654296875, 190.0, 103.0579833984375, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538300153589,,[],0,"[267.9583435058594, 190.0, 99.1217269897461, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538350397420,,[],0,"[267.0252380371094, 190.0, 96.6314697265625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538400587533,,[],0,"[266.6125183105469, 190.0, 91.9384765625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538451287094,,[],0,"[266.0343017578125, 190.0, 90.35620880126953, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538499892196,,[],0,"[265.0531005859375, 190.0, 88.10972595214844, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538550864293,,[],0,"[264.7109069824219, 190.0, 86.999267578125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538600132629,,[],0,"[263.9983825683594, 190.0, 85.80459594726562, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538650055871,,[],0,"[263.78155517578125, 190.0, 83.12733459472656, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538700781557,,[],0,"[263.29315185546875, 190.0, 82.10308837890625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538749906907,,[],0,"[262.9958801269531, 190.0, 78.74115753173828, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538800310874,,[],0,"[262.7555847167969, 190.00985717773438, 77.33544158935547, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538849991881,,[],0,"[262.14617919921875, 190.41226196289062, 75.24407958984375, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538900011191,,[],0,"[261.7904357910156, 190.70790100097656, 75.15998840332031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323538950175606,,[],0,"[261.19384765625, 191.1116943359375, 74.1136703491211, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539000125659,,[],0,"[260.93536376953125, 191.3212127685547, 72.7259750366211, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539049872680,,[],0,"[260.32958984375, 191.94317626953125, 72.80308532714844, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539100094631,,[],0,"[259.9609680175781, 192.39505004882812, 72.31153869628906, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539150155157,,[],0,"[259.66156005859375, 192.74644470214844, 71.82512664794922, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539200333251,,[],0,"[258.89776611328125, 193.41734313964844, 71.8554916381836, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539250342618,,[],0,"[258.4501953125, 193.79217529296875, 69.89743041992188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539300119634,,[],0,"[257.7331237792969, 194.37344360351562, 68.70162200927734, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539350395079,,[],0,"[257.44232177734375, 194.60867309570312, 66.43815612792969, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539399967146,,[],0,"[257.0919189453125, 194.93231201171875, 65.47323608398438, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539450136340,,[],0,"[256.3790588378906, 195.44276428222656, 61.96829605102539, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539500050441,,[],0,"[256.04071044921875, 195.6455078125, 59.594173431396484, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539550194159,,[],0,"[255.28097534179688, 196.1459503173828, 58.342350006103516, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539600702218,,[],0,"[254.8951416015625, 196.43331909179688, 55.19041442871094, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539650296462,,[],0,"[254.27679443359375, 196.96380615234375, 53.662147521972656, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539699973423,,[],0,"[254.0563201904297, 197.2332763671875, 51.56375503540039, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539749847024,,[],0,"[253.80450439453125, 197.59869384765625, 51.07429504394531, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539800021048,,[],0,"[253.4814453125, 198.6425323486328, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539850922224,,[],0,"[253.3313751220703, 199.17855834960938, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539900162540,,[],0,"[253.09255981445312, 200.7940673828125, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323539950676319,,[],0,"[253.1160430908203, 201.38571166992188, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540000095670,,[],0,"[253.41783142089844, 202.59323120117188, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540049843666,,[],0,"[253.70077514648438, 203.1125946044922, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540100212328,,[],0,"[253.89541625976562, 203.41067504882812, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540150318720,,[],0,"[254.4012451171875, 203.8722686767578, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540200113812,,[],0,"[254.7200164794922, 204.09841918945312, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540250371035,,[],0,"[255.22500610351562, 204.41702270507812, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540299929869,,[],0,"[255.49246215820312, 204.51644897460938, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540349884238,,[],0,"[255.97903442382812, 204.5177764892578, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540400153795,,[],0,"[256.998046875, 204.21121215820312, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540450042416,,[],0,"[257.4740905761719, 204.03024291992188, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540499869172,,[],0,"[258.5426940917969, 203.4713134765625, 50.0, 6.0, 18.0, 355.33514404296875, 0.0, 0.0, 0.0, 0.0]"
1540323540550099519,,[],0,"[258.8027038574219, 202.8880157470703, 50.0, 6.0, 18.0, 355.8158874511719, 0.0, 0.0, 0.0, 0.0]"
1540323540600084430,,[],0,"[259.16607666015625, 201.43710327148438, 50.0, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323540650090459,,[],0,"[259.4544982910156, 201.15760803222656, 50.0, 6.0, 18.0, 343.8247375488281, 0.0, 0.0, 0.0, 0.0]"
1540323540700524247,,[],0,"[259.951416015625, 201.10598754882812, 50.127708435058594, 6.0, 18.0, 322.21661376953125, 0.0, 0.0, 0.0, 0.0]"
1540323540750387101,,[],0,"[260.8050537109375, 201.01312255859375, 52.55963134765625, 6.0, 18.0, 282.84619140625, 0.0, 0.0, 0.0, 0.0]"
1540323540800360597,,[],0,"[261.20819091796875, 200.97756958007812, 53.599525451660156, 6.0, 18.0, 272.2511901855469, 0.0, 0.0, 0.0, 0.0]"
1540323540849919606,,[],0,"[262.3339538574219, 200.9891815185547, 54.998809814453125, 6.0, 18.0, 258.94378662109375, 0.0, 0.0, 0.0, 0.0]"
1540323540899998003,,[],0,"[262.7509765625, 201.09152221679688, 55.98646545410156, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323540950250550,,[],0,"[263.37969970703125, 201.12356567382812, 56.0682373046875, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541000159204,,[],0,"[264.3570861816406, 201.37649536132812, 56.606807708740234, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541050232807,,[],0,"[264.7523498535156, 201.41990661621094, 56.07029724121094, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541100277800,,[],0,"[265.739501953125, 201.8789520263672, 55.82257843017578, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541149972682,,[],0,"[266.35308837890625, 202.04937744140625, 55.58488082885742, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541200157655,,[],0,"[267.5440673828125, 202.7078399658203, 55.72489929199219, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541250369505,,[],0,"[268.05120849609375, 203.00527954101562, 56.18497848510742, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541300057289,,[],0,"[268.679443359375, 203.45680236816406, 54.8778076171875, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541349837221,,[],0,"[269.3001708984375, 204.00521850585938, 52.74504470825195, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541400538036,,[],0,"[269.46954345703125, 204.26856994628906, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541450151954,,[],0,"[269.80670166015625, 204.68824768066406, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541499859481,,[],0,"[269.8999938964844, 204.7969512939453, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541549994936,,[],0,"[269.9845886230469, 204.9428253173828, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541600224283,,[],0,"[270.0879821777344, 205.08212280273438, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541649870057,,[],0,"[270.12371826171875, 205.12449645996094, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541700399059,,[],0,"[270.17279052734375, 205.0585174560547, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541749995627,,[],0,"[270.2249450683594, 204.9988250732422, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541800434052,,[],0,"[270.27740478515625, 204.82400512695312, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541850249921,,[],0,"[270.2945556640625, 204.73489379882812, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541899922545,,[],0,"[270.2902526855469, 204.6805877685547, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541950035751,,[],0,"[270.3065490722656, 204.62652587890625, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323541999945466,,[],0,"[270.3367919921875, 204.54354858398438, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542049848131,,[],0,"[270.40631103515625, 204.3105010986328, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542099982243,,[],0,"[270.44940185546875, 204.26626586914062, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542150156043,,[],0,"[270.4859924316406, 204.21533203125, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542200997505,,[],0,"[270.4859619140625, 204.05795288085938, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542250482552,,[],0,"[270.4903259277344, 204.04502868652344, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542300231655,,[],0,"[270.5323486328125, 203.96237182617188, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542350027637,,[],0,"[270.5534362792969, 203.97274780273438, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542399946015,,[],0,"[270.57745361328125, 203.97921752929688, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542450257569,,[],0,"[270.5804443359375, 203.972900390625, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542500511771,,[],0,"[270.5771789550781, 203.98297119140625, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542550117738,,[],0,"[270.5072021484375, 204.01844787597656, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542600301309,,[],0,"[270.50030517578125, 204.02285766601562, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542650174379,,[],0,"[270.4905090332031, 204.07272338867188, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542699927889,,[],0,"[270.4692687988281, 204.1246337890625, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542749985223,,[],0,"[270.37847900390625, 204.1641082763672, 50.0, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542799918118,,[],0,"[270.3327941894531, 204.13528442382812, 50.284664154052734, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542849844968,,[],0,"[270.283447265625, 204.08273315429688, 50.65898132324219, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542899880494,,[],0,"[270.2924499511719, 204.0394287109375, 51.39655303955078, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542950802727,,[],0,"[270.3374938964844, 204.06283569335938, 51.653343200683594, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323542999860725,,[],0,"[270.3107604980469, 204.22988891601562, 52.09623718261719, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543050110999,,[],0,"[270.3125915527344, 204.35252380371094, 53.33951187133789, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543100078932,,[],0,"[270.37225341796875, 204.26040649414062, 54.194095611572266, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543150124978,,[],0,"[270.3573303222656, 204.08399963378906, 55.35844802856445, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543200615115,,[],0,"[270.2667541503906, 203.81634521484375, 55.95037841796875, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543250076797,,[],0,"[269.9770812988281, 203.66366577148438, 57.90019226074219, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543300050026,,[],0,"[269.79559326171875, 203.8079071044922, 59.22381591796875, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543349802650,,[],0,"[269.48492431640625, 204.2916717529297, 62.03915786743164, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543400616885,,[],0,"[269.2988586425781, 204.16163635253906, 66.685791015625, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543449928782,,[],0,"[269.16900634765625, 203.95321655273438, 66.70455169677734, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543499886976,,[],0,"[269.0151672363281, 203.40960693359375, 66.70733642578125, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543550045540,,[],0,"[268.96795654296875, 203.21356201171875, 67.34088134765625, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543599820235,,[],0,"[268.8026428222656, 202.87265014648438, 66.94281005859375, 6.0, 18.0, 230.0, 0.0, 0.0, 0.0, 0.0]"
1540323543650541185,,[],0,"[268.7008972167969, 203.04168701171875, 68.01390075683594, 6.0, 18.0, 235.8699951171875, 0.0, 0.0, 0.0, 0.0]"
1540323543699835306,,[],0,"[268.59368896484375, 203.15884399414062, 68.67255401611328, 6.0, 18.0, 251.5706787109375, 0.0, 0.0, 0.0, 0.0]"
1540323543750088546,,[],0,"[268.37255859375, 203.41619873046875, 69.47868347167969, 6.0, 18.0, 302.16644287109375, 0.0, 0.0, 0.0, 0.0]"
1540323543799952991,,[],0,"[268.26220703125, 203.6470184326172, 69.9261703491211, 6.0, 18.0, 322.4344177246094, 0.0, 0.0, 0.0, 0.0]"
1540323543850391359,,[],0,"[267.9942932128906, 203.83267211914062, 70.47592163085938, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323543899974479,,[],0,"[267.8777770996094, 203.7758026123047, 70.94775390625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323543950191724,,[],0,"[267.62530517578125, 203.74258422851562, 71.046142578125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544000087580,,[],0,"[267.5052185058594, 203.8032684326172, 71.64996337890625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544050428435,,[],0,"[267.4010009765625, 203.8076171875, 72.23981475830078, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544100403717,,[],0,"[267.0550231933594, 203.69113159179688, 72.52272033691406, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544150146245,,[],0,"[266.827880859375, 203.58335876464844, 72.22420501708984, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544200563550,,[],0,"[266.3804931640625, 203.38497924804688, 72.28523254394531, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544249809088,,[],0,"[266.1497802734375, 203.2510223388672, 71.93363189697266, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544300470909,,[],0,"[265.6091613769531, 202.93235778808594, 71.72721099853516, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544350158011,,[],0,"[265.3226013183594, 202.75363159179688, 71.30816650390625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544400178351,,[],0,"[265.1466369628906, 202.614501953125, 71.13119506835938, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544450220642,,[],0,"[264.96405029296875, 202.48016357421875, 70.97825622558594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544500004065,,[],0,"[264.9488830566406, 202.4922332763672, 72.20612335205078, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323544550195151,,[],0,"[264.9251708984375, 202.4876251220703, 73.02123260498047, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
