Haptic Middle ,,,Haptic Thumb,,,Haptic Pointer,,,Object Placed,
rosbagTimestamp,data,,rosbagTimestamp,data,,rosbagTimestamp,data,,rosbagTimestamp,data
1.58250328837437E+018,1255,,1.58250328837144E+018,-183,,1.58250328837296E+018,724,,,
1.58250328839828E+018,1272,,1.58250328839549E+018,-187,,1.58250328839693E+018,723,,,
1.58250328842156E+018,1271,,1.58250328841763E+018,-186,,1.58250328841935E+018,711,,,
1.58250328844431E+018,1277,,1.58250328844069E+018,-186,,1.58250328844251E+018,713,,,
1.58250328846824E+018,1273,,1.58250328846396E+018,-190,,1.58250328846591E+018,724,,,
1.58250328849138E+018,1275,,1.5825032884866E+018,-186,,1.58250328848895E+018,718,,,
1.5825032885124E+018,1267,,1.58250328850861E+018,-182,,1.58250328851054E+018,715,,,
1.58250328853378E+018,1256,,1.58250328853101E+018,-188,,1.58250328853233E+018,717,,,
1.58250328855629E+018,1247,,1.58250328855343E+018,-188,,1.58250328855484E+018,723,,,
1.58250328857959E+018,1266,,1.58250328857696E+018,-188,,1.58250328857821E+018,720,,,
1.58250328860166E+018,1277,,1.58250328859921E+018,-180,,1.58250328860038E+018,723,,,
1.58250328862417E+018,1269,,1.58250328862164E+018,-184,,1.58250328862288E+018,715,,,
1.58250328864879E+018,1269,,1.58250328864547E+018,-180,,1.58250328864712E+018,715,,,
1.58250328867203E+018,1261,,1.58250328866861E+018,-178,,1.58250328867047E+018,716,,,
1.58250328869385E+018,1261,,1.58250328869105E+018,-187,,1.58250328869233E+018,716,,,
1.58250328871557E+018,1266,,1.58250328871295E+018,-194,,1.5825032887143E+018,715,,,
1.58250328873891E+018,1277,,1.58250328873612E+018,-199,,1.58250328873758E+018,716,,,
1.58250328876381E+018,1273,,1.58250328875985E+018,-203,,1.58250328876186E+018,716,,,
1.58250328878612E+018,1289,,1.58250328878265E+018,-209,,1.58250328878448E+018,719,,,
1.58250328880693E+018,1289,,1.58250328880426E+018,-203,,1.58250328880557E+018,715,,,
1.58250328883173E+018,1303,,1.58250328882823E+018,-186,,1.58250328882988E+018,720,,,
1.58250328885512E+018,1302,,1.58250328885103E+018,-179,,1.58250328885312E+018,722,,,
1.58250328887975E+018,1276,,1.58250328887496E+018,-176,,1.58250328887716E+018,728,,,
1.58250328889848E+018,1291,,1.5825032888951E+018,-176,,1.58250328889663E+018,721,,,
1.5825032889204E+018,1261,,1.58250328891775E+018,-169,,1.58250328891899E+018,721,,,
1.58250328894361E+018,1286,,1.58250328894088E+018,-169,,1.58250328894219E+018,715,,,
1.58250328896691E+018,1290,,1.58250328896398E+018,-177,,1.58250328896542E+018,721,,,
1.58250328898845E+018,1280,,1.5825032889854E+018,-181,,1.58250328898693E+018,722,,,
1.58250328901186E+018,1290,,1.5825032890089E+018,-195,,1.58250328901035E+018,713,,,
1.58250328903521E+018,1266,,1.58250328903235E+018,-198,,1.58250328903386E+018,721,,,
1.58250328905767E+018,1270,,1.58250328905467E+018,-206,,1.58250328905604E+018,713,,,
1.58250328908129E+018,1265,,1.58250328907838E+018,-203,,1.5825032890799E+018,717,,,
1.58250328910359E+018,1240,,1.58250328910059E+018,-206,,1.58250328910216E+018,725,,,
1.5825032891264E+018,1252,,1.58250328912336E+018,-200,,1.58250328912487E+018,721,,,
1.58250328914954E+018,1270,,1.58250328914633E+018,-192,,1.58250328914806E+018,728,,,
1.582503289172E+018,1286,,1.5825032891692E+018,-196,,1.58250328917059E+018,729,,,
1.5825032891935E+018,1267,,1.58250328919063E+018,-186,,1.58250328919205E+018,721,,,
1.58250328921745E+018,1264,,1.5825032892144E+018,-182,,1.58250328921585E+018,718,,,
1.58250328924023E+018,1292,,1.5825032892373E+018,-172,,1.58250328923885E+018,720,,,
1.58250328926335E+018,1269,,1.58250328926046E+018,-175,,1.58250328926191E+018,717,,,
1.58250328928574E+018,1273,,1.5825032892819E+018,-189,,1.58250328928389E+018,718,,,
1.58250328931013E+018,1286,,1.58250328930602E+018,-174,,1.58250328930824E+018,714,,,
1.58250328933214E+018,1284,,1.58250328932875E+018,-189,,1.58250328933044E+018,733,,,
1.58250328935438E+018,1320,,1.58250328935126E+018,-234,,1.5825032893529E+018,713,,,
1.5825032893752E+018,1303,,1.58250328937246E+018,-270,,1.58250328937377E+018,728,,,
1.5825032893984E+018,1263,,1.58250328939538E+018,-318,,1.58250328939683E+018,729,,,
1.58250328942246E+018,1221,,1.58250328941882E+018,-355,,1.58250328942066E+018,726,,,
1.58250328944537E+018,1168,,1.58250328944227E+018,-380,,1.58250328944384E+018,713,,,
1.58250328946919E+018,1173,,1.58250328946522E+018,-393,,1.58250328946717E+018,721,,,
1.58250328949011E+018,1170,,1.58250328948749E+018,-393,,1.58250328948881E+018,717,,,
1.58250328951292E+018,1178,,1.5825032895104E+018,-371,,1.58250328951173E+018,722,,,
1.58250328953522E+018,1240,,1.58250328953239E+018,-322,,1.58250328953384E+018,715,,,
1.58250328955892E+018,1266,,1.58250328955617E+018,-277,,1.58250328955764E+018,723,,,
1.58250328958046E+018,1325,,1.58250328957777E+018,-241,,1.58250328957915E+018,731,,,
1.58250328960361E+018,1331,,1.58250328960094E+018,-198,,1.58250328960224E+018,739,,,
1.58250328962627E+018,1294,,1.58250328962375E+018,-170,,1.58250328962504E+018,741,,,
1.58250328965034E+018,1308,,1.58250328964671E+018,-159,,1.58250328964846E+018,721,,,
1.58250328967237E+018,1264,,1.5825032896688E+018,-168,,1.58250328967061E+018,714,,,
1.58250328969595E+018,1252,,1.58250328969233E+018,-192,,1.58250328969408E+018,711,,,
1.58250328971944E+018,1225,,1.5825032897152E+018,-218,,1.58250328971738E+018,719,,,
1.58250328974209E+018,1205,,1.58250328973852E+018,-251,,1.58250328974038E+018,715,,,
1.58250328976575E+018,1217,,1.58250328976128E+018,-263,,1.58250328976303E+018,712,,,
1.58250328978746E+018,1220,,1.5825032897835E+018,-257,,1.58250328978574E+018,711,,,
1.58250328981029E+018,1204,,1.58250328980651E+018,-243,,1.58250328980839E+018,709,,,
1.58250328983295E+018,1212,,1.58250328982921E+018,-230,,1.58250328983125E+018,719,,,
1.58250328985642E+018,1223,,1.58250328985273E+018,-224,,1.58250328985449E+018,716,,,
1.58250328987886E+018,1237,,1.5825032898751E+018,-231,,1.58250328987681E+018,712,,,
1.58250328990101E+018,1225,,1.58250328989707E+018,-221,,1.58250328989906E+018,717,,,
1.58250328992433E+018,1231,,1.58250328992096E+018,-221,,1.58250328992249E+018,718,,,
1.58250328994654E+018,1231,,1.58250328994288E+018,-222,,1.58250328994468E+018,713,,,
1.58250328996908E+018,1239,,1.58250328996508E+018,-226,,1.58250328996724E+018,712,,,
1.58250328999186E+018,1243,,1.58250328998845E+018,-226,,1.58250328998998E+018,714,,,
1.58250329001522E+018,1242,,1.58250329001154E+018,-229,,1.58250329001338E+018,716,,,
1.58250329003738E+018,1218,,1.58250329003429E+018,-217,,1.58250329003586E+018,713,,,
1.58250329006128E+018,1217,,1.58250329005702E+018,-215,,1.58250329005944E+018,710,,,
1.58250329008307E+018,1234,,1.58250329007942E+018,-223,,1.58250329008122E+018,710,,,
1.58250329010906E+018,1236,,1.582503290103E+018,-211,,1.58250329010511E+018,719,,,
1.58250329012904E+018,1226,,1.58250329012585E+018,-217,,1.5825032901274E+018,723,,,
1.58250329015335E+018,1218,,1.58250329014888E+018,-229,,1.58250329015187E+018,716,,,
1.58250329017522E+018,1235,,1.58250329017097E+018,-219,,1.58250329017332E+018,716,,,
1.58250329019755E+018,1243,,1.5825032901935E+018,-214,,1.58250329019558E+018,713,,,
1.58250329022075E+018,1239,,1.58250329021723E+018,-225,,1.58250329021898E+018,718,,,
1.58250329024334E+018,1245,,1.58250329023992E+018,-220,,1.58250329024158E+018,717,,,
1.58250329026545E+018,1220,,1.58250329026159E+018,-224,,1.582503290264E+018,712,,,
1.58250329028847E+018,1211,,1.58250329028497E+018,-228,,1.58250329028647E+018,713,,,
1.58250329031189E+018,1219,,1.58250329030804E+018,-222,,1.58250329031005E+018,711,,,
1.58250329033441E+018,1236,,1.58250329033123E+018,-223,,1.58250329033289E+018,714,,,
1.58250329035645E+018,1221,,1.5825032903527E+018,-219,,1.58250329035442E+018,718,,,
1.5825032903788E+018,1245,,1.58250329037479E+018,-227,,1.5825032903768E+018,722,,,
1.58250329040178E+018,1222,,1.58250329039796E+018,-227,,1.58250329039985E+018,715,,,
1.58250329042457E+018,1240,,1.58250329042071E+018,-223,,1.5825032904224E+018,715,,,
1.58250329044714E+018,1238,,1.58250329044344E+018,-219,,1.58250329044501E+018,717,,,
1.58250329047062E+018,1261,,1.58250329046657E+018,-222,,1.58250329046868E+018,714,,,
1.58250329049247E+018,1222,,1.58250329048897E+018,-223,,1.58250329049048E+018,712,,,
1.58250329051703E+018,1216,,1.58250329051225E+018,-225,,1.58250329051406E+018,714,,,
1.58250329053931E+018,1222,,1.58250329053585E+018,-218,,1.58250329053744E+018,718,,,
1.58250329056058E+018,1226,,1.58250329055721E+018,-222,,1.58250329055891E+018,713,,,
1.58250329058473E+018,1249,,1.58250329058119E+018,-225,,1.58250329058269E+018,713,,,
1.58250329060746E+018,1230,,1.58250329060361E+018,-217,,1.58250329060566E+018,714,,,
1.58250329063137E+018,1233,,1.58250329062701E+018,-219,,1.5825032906292E+018,714,,,
1.58250329065236E+018,1209,,1.58250329064846E+018,-215,,1.58250329065022E+018,718,,,
1.58250329067631E+018,1236,,1.58250329067217E+018,-219,,1.58250329067421E+018,718,,,
1.58250329070032E+018,1223,,1.58250329069543E+018,-222,,1.58250329069766E+018,721,,,
1.58250329072112E+018,1226,,1.58250329071729E+018,-223,,1.58250329071941E+018,715,,,
1.58250329074258E+018,1207,,1.58250329073911E+018,-223,,1.58250329074094E+018,715,,,
1.58250329076618E+018,1223,,1.58250329076211E+018,-223,,1.58250329076442E+018,718,,,
1.58250329078958E+018,1235,,1.58250329078548E+018,-217,,1.582503290788E+018,726,,,
1.58250329081248E+018,1231,,1.58250329080837E+018,-221,,1.58250329081033E+018,714,,,
1.58250329083351E+018,1231,,1.58250329082996E+018,-218,,1.58250329083185E+018,712,,,
1.58250329085856E+018,1251,,1.58250329085419E+018,-214,,1.5825032908565E+018,716,,,
1.58250329088086E+018,1238,,1.58250329087668E+018,-221,,1.58250329087889E+018,719,,,
1.58250329090255E+018,1258,,1.58250329089891E+018,-212,,1.5825032909007E+018,719,,,
1.58250329092636E+018,1258,,1.58250329092306E+018,-216,,1.5825032909246E+018,710,,,
1.58250329094954E+018,1242,,1.58250329094513E+018,-212,,1.58250329094722E+018,718,,,
1.58250329097196E+018,1246,,1.58250329096809E+018,-222,,1.58250329096986E+018,716,,,
1.58250329099484E+018,1240,,1.58250329099118E+018,-224,,1.58250329099306E+018,714,,,
1.58250329101758E+018,1224,,1.58250329101339E+018,-216,,1.58250329101538E+018,716,,,
1.58250329103836E+018,1228,,1.58250329103499E+018,-218,,1.58250329103672E+018,714,,,
1.58250329106338E+018,1239,,1.5825032910588E+018,-222,,1.582503291061E+018,716,,,
1.58250329108486E+018,1239,,1.58250329108125E+018,-217,,1.5825032910831E+018,714,,,
1.58250329110823E+018,1249,,1.58250329110427E+018,-213,,1.58250329110589E+018,714,,,
1.58250329113044E+018,1247,,1.58250329112659E+018,-224,,1.58250329112832E+018,716,,,
1.58250329115297E+018,1251,,1.5825032911493E+018,-217,,1.58250329115133E+018,714,,,
1.58250329117751E+018,1235,,1.58250329117274E+018,-225,,1.58250329117508E+018,717,,,
1.58250329119899E+018,1224,,1.58250329119514E+018,-221,,1.58250329119699E+018,713,,,
1.5825032912219E+018,1224,,1.58250329121792E+018,-221,,1.58250329121999E+018,709,,,
1.58250329124418E+018,1216,,1.5825032912408E+018,-214,,1.58250329124241E+018,713,,,
1.58250329126736E+018,1221,,1.58250329126409E+018,-218,,1.5825032912656E+018,713,,,
1.58250329128999E+018,1224,,1.58250329128652E+018,-220,,1.58250329128846E+018,712,,,
1.58250329131295E+018,1225,,1.58250329130925E+018,-222,,1.58250329131107E+018,713,,,
1.582503291334E+018,1223,,1.58250329133105E+018,-218,,1.58250329133256E+018,715,,,
1.58250329135691E+018,1235,,1.58250329135358E+018,-219,,1.5825032913551E+018,718,,,
1.58250329138012E+018,1220,,1.58250329137675E+018,-228,,1.5825032913783E+018,715,,,
1.58250329140441E+018,1232,,1.58250329140102E+018,-224,,1.58250329140263E+018,715,,,
1.58250329142647E+018,1240,,1.58250329142224E+018,-220,,1.58250329142447E+018,713,,,
1.58250329145134E+018,1230,,1.58250329144706E+018,-219,,1.58250329144787E+018,713,,,
1.58250329147379E+018,1224,,1.58250329146921E+018,-228,,1.58250329147096E+018,712,,,
1.58250329149665E+018,1212,,1.58250329149244E+018,-216,,1.58250329149443E+018,714,,,
1.58250329151782E+018,1234,,1.58250329151339E+018,-225,,1.58250329151587E+018,716,,,
1.58250329153966E+018,1255,,1.58250329153632E+018,-223,,1.58250329153826E+018,715,,,
1.58250329156374E+018,1228,,1.58250329155987E+018,-225,,1.58250329156177E+018,709,,,
1.58250329158554E+018,1245,,1.58250329158224E+018,-223,,1.58250329158395E+018,718,,,
1.58250329160802E+018,1227,,1.58250329160471E+018,-217,,1.58250329160636E+018,718,,,
1.58250329163063E+018,1239,,1.58250329162742E+018,-221,,1.58250329162903E+018,717,,,
1.58250329165431E+018,1229,,1.58250329165083E+018,-221,,1.58250329165245E+018,715,,,
1.58250329167744E+018,1241,,1.58250329167379E+018,-220,,1.58250329167557E+018,709,,,
1.58250329170071E+018,1227,,1.58250329169701E+018,-220,,1.58250329169875E+018,715,,,
1.5825032917212E+018,1233,,1.58250329171812E+018,-224,,1.58250329171962E+018,716,,,
1.58250329174481E+018,1244,,1.58250329174142E+018,-222,,1.582503291743E+018,714,,,
1.58250329176843E+018,1242,,1.58250329176481E+018,-220,,1.58250329176662E+018,718,,,
1.58250329179073E+018,1229,,1.58250329178745E+018,-224,,1.58250329178906E+018,714,,,
1.58250329181331E+018,1223,,1.58250329180881E+018,-223,,1.58250329181048E+018,710,,,
1.58250329183657E+018,1224,,1.5825032918326E+018,-223,,1.5825032918345E+018,716,,,
1.58250329185997E+018,1241,,1.58250329185572E+018,-218,,1.5825032918579E+018,717,,,
1.58250329188166E+018,1226,,1.58250329187841E+018,-223,,1.58250329188002E+018,721,,,
1.58250329190326E+018,1232,,1.58250329189971E+018,-225,,1.5825032919015E+018,719,,,
1.58250329192654E+018,1227,,1.58250329192341E+018,-229,,1.58250329192497E+018,715,,,
1.58250329194959E+018,1239,,1.58250329194638E+018,-225,,1.58250329194788E+018,715,,,
1.58250329197411E+018,1244,,1.58250329196956E+018,-224,,1.58250329197136E+018,714,,,
1.58250329199548E+018,1229,,1.58250329199166E+018,-216,,1.58250329199352E+018,714,,,
1.58250329201814E+018,1225,,1.58250329201487E+018,-215,,1.58250329201641E+018,715,,,
1.58250329204069E+018,1213,,1.58250329203724E+018,-212,,1.58250329203909E+018,711,,,
1.5825032920641E+018,1206,,1.58250329206071E+018,-205,,1.58250329206223E+018,713,,,
1.58250329208702E+018,1202,,1.58250329208342E+018,-206,,1.58250329208527E+018,721,,,
1.58250329210921E+018,1191,,1.58250329210591E+018,-216,,1.58250329210765E+018,719,,,
1.58250329213193E+018,1177,,1.58250329212854E+018,-221,,1.58250329213013E+018,714,,,
1.58250329215456E+018,1173,,1.5825032921513E+018,-221,,1.58250329215287E+018,716,,,
1.58250329217792E+018,1173,,1.5825032921745E+018,-217,,1.58250329217627E+018,714,,,
1.58250329220073E+018,1151,,1.58250329219655E+018,-214,,1.5825032921986E+018,712,,,
1.58250329222231E+018,1156,,1.58250329221902E+018,-210,,1.58250329222066E+018,714,,,
1.58250329224643E+018,1177,,1.58250329224277E+018,-213,,1.58250329224445E+018,718,,,
1.58250329226942E+018,1181,,1.58250329226603E+018,-220,,1.58250329226766E+018,716,,,
1.58250329229071E+018,1173,,1.58250329228721E+018,-216,,1.58250329228905E+018,709,,,
1.58250329231491E+018,1189,,1.58250329231118E+018,-214,,1.582503292313E+018,720,,,
1.58250329233663E+018,1157,,1.58250329233375E+018,-210,,1.58250329233525E+018,716,,,
1.58250329235868E+018,1173,,1.58250329235566E+018,-210,,1.58250329235705E+018,720,,,
1.58250329238359E+018,1187,,1.58250329238004E+018,-204,,1.58250329238175E+018,725,,,
1.58250329240532E+018,1187,,1.58250329240113E+018,-209,,1.58250329240298E+018,714,,,
1.58250329242847E+018,1173,,1.58250329242445E+018,-203,,1.58250329242627E+018,710,,,
1.58250329245195E+018,1161,,1.58250329244698E+018,-205,,1.58250329244946E+018,723,,,
1.58250329247479E+018,1188,,1.58250329247091E+018,-211,,1.58250329247281E+018,714,,,
1.58250329249531E+018,1203,,1.58250329249246E+018,-207,,1.58250329249379E+018,710,,,
1.58250329251771E+018,1183,,1.58250329251484E+018,-203,,1.58250329251628E+018,723,,,
1.58250329254219E+018,1187,,1.58250329253849E+018,-206,,1.58250329254057E+018,715,,,
1.58250329256559E+018,1184,,1.5825032925624E+018,-204,,1.58250329256396E+018,723,,,
1.58250329258572E+018,1192,,1.58250329258248E+018,-207,,1.58250329258404E+018,725,,,
1.58250329260965E+018,1187,,1.58250329260635E+018,-208,,1.58250329260792E+018,714,,,
1.58250329263408E+018,1177,,1.58250329263004E+018,-208,,1.58250329263164E+018,726,,,
1.58250329265641E+018,1181,,1.58250329265221E+018,-208,,1.58250329265426E+018,722,,,
1.58250329267786E+018,1184,,1.58250329267379E+018,-208,,1.58250329267536E+018,714,,,
1.58250329270014E+018,1159,,1.58250329269744E+018,-203,,1.58250329269873E+018,714,,,
1.58250329272272E+018,1175,,1.58250329271998E+018,-200,,1.58250329272128E+018,714,,,
1.58250329274638E+018,1162,,1.58250329274354E+018,-204,,1.58250329274495E+018,714,,,
1.5825032927707E+018,1187,,1.58250329276621E+018,-212,,1.58250329276892E+018,716,,,
1.58250329279094E+018,1185,,1.58250329278815E+018,-208,,1.58250329278962E+018,719,,,
1.58250329281453E+018,1197,,1.58250329281162E+018,-204,,1.58250329281309E+018,713,,,
1.58250329283635E+018,1191,,1.58250329283356E+018,-204,,1.58250329283506E+018,717,,,
1.58250329286037E+018,1175,,1.58250329285764E+018,-212,,1.58250329285894E+018,720,,,
1.58250329288216E+018,1183,,1.58250329287944E+018,-211,,1.58250329288078E+018,716,,,
1.58250329290432E+018,1166,,1.58250329290174E+018,-210,,1.582503292903E+018,715,,,
1.58250329292839E+018,1176,,1.5825032929254E+018,-208,,1.58250329292688E+018,714,,,
1.58250329295184E+018,1169,,1.58250329294873E+018,-213,,1.58250329295028E+018,718,,,
1.58250329297305E+018,1183,,1.58250329297043E+018,-205,,1.58250329297173E+018,714,,,
1.58250329299503E+018,1181,,1.58250329299242E+018,-207,,1.58250329299365E+018,713,,,
1.58250329301993E+018,1189,,1.58250329301658E+018,-215,,1.58250329301809E+018,716,,,
1.58250329304426E+018,1176,,1.58250329304041E+018,-214,,1.58250329304224E+018,714,,,
1.58250329306485E+018,1181,,1.58250329306145E+018,-216,,1.58250329306308E+018,718,,,
1.58250329308671E+018,1189,,1.58250329308402E+018,-212,,1.58250329308538E+018,717,,,
1.58250329310907E+018,1183,,1.58250329310637E+018,-214,,1.58250329310768E+018,713,,,
1.58250329313212E+018,1179,,1.58250329312944E+018,-210,,1.58250329313072E+018,717,,,
1.58250329315546E+018,1196,,1.58250329315269E+018,-215,,1.58250329315412E+018,718,,,
1.58250329317993E+018,1196,,1.58250329317736E+018,-212,,1.58250329317865E+018,712,,,
1.58250329320036E+018,1179,,1.58250329319761E+018,-211,,1.58250329319897E+018,713,,,
1.58250329322326E+018,1182,,1.58250329322058E+018,-211,,1.58250329322191E+018,713,,,
1.58250329324671E+018,1194,,1.58250329324381E+018,-207,,1.58250329324524E+018,718,,,
1.58250329326855E+018,1189,,1.58250329326569E+018,-207,,1.58250329326715E+018,714,,,
1.58250329329222E+018,1182,,1.58250329328957E+018,-207,,1.58250329329087E+018,714,,,
1.58250329331503E+018,1188,,1.58250329331225E+018,-207,,1.58250329331364E+018,714,,,
1.58250329333876E+018,1180,,1.58250329333503E+018,-204,,1.58250329333693E+018,714,,,
1.58250329336149E+018,1179,,1.58250329335726E+018,-204,,1.58250329335961E+018,713,,,
1.58250329338372E+018,1184,,1.58250329338039E+018,-205,,1.58250329338208E+018,717,,,
1.58250329340656E+018,1192,,1.58250329340342E+018,-209,,1.58250329340501E+018,719,,,
1.58250329342872E+018,1188,,1.58250329342593E+018,-212,,1.58250329342736E+018,715,,,
1.58250329345099E+018,1176,,1.58250329344769E+018,-212,,1.58250329344941E+018,715,,,
1.58250329347456E+018,1185,,1.58250329347175E+018,-207,,1.58250329347309E+018,712,,,
1.58250329349734E+018,1184,,1.58250329349453E+018,-211,,1.58250329349581E+018,711,,,
1.58250329351965E+018,1185,,1.58250329351662E+018,-212,,1.58250329351807E+018,714,,,
1.58250329354338E+018,1177,,1.58250329354022E+018,-214,,1.58250329354181E+018,718,,,
1.58250329356622E+018,1189,,1.58250329356256E+018,-210,,1.58250329356451E+018,709,,,
1.58250329358861E+018,1183,,1.5825032935854E+018,-217,,1.58250329358684E+018,718,,,
